,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
16961662,1903,66627592.0,Russia,1106.1028,19.44233,Europe,Eastern Europe
16961663,1904,67233013.0,Russia,1151.7039,18.18846,Europe,Eastern Europe
16961664,1905,67843934.0,Russia,1018.9369,17.01874,Europe,Eastern Europe
16961665,1906,68460405.0,Russia,938.2368,18.37178,Europe,Eastern Europe
16961666,1907,69082476.0,Russia,984.70825,17.04276,Europe,Eastern Europe
16961667,1928,83636211.0,Russia,1281.7412,5.83106,Europe,Eastern Europe
16961668,1929,84408566.0,Russia,1300.6028,7.915721,Europe,Eastern Europe
16961669,1930,85188053.0,Russia,1345.4911,12.804185,Europe,Eastern Europe
16961670,1931,85974739.0,Russia,1411.7631,8.650593,Europe,Eastern Europe
16961671,1932,86768690.0,Russia,1459.3623,6.22275,Europe,Eastern Europe
16961672,1933,87569973.0,Russia,1529.9011,4.766588,Europe,Eastern Europe
16961673,1934,88378655.0,Russia,1696.5791,4.84028,Europe,Eastern Europe
16961674,1935,89194804.0,Russia,1897.6437,4.46777,Europe,Eastern Europe
16961675,1936,90018492.0,Russia,2040.5804,4.3135,Europe,Eastern Europe
16961676,1937,90849785.0,Russia,2297.593,4.42398,Europe,Eastern Europe
16961677,1938,91688756.0,Russia,2291.0984,5.73808,Europe,Eastern Europe
16961678,1939,92535473.0,Russia,2368.6243,6.53994,Europe,Eastern Europe
16961679,1940,93390010.0,Russia,2529.3845,5.48983,Europe,Eastern Europe
16961680,1950,102580112.0,Russia,3310.8347,6.10947,Europe,Eastern Europe
16961681,1952,105790048.0,Russia,3686.9172,6.59971,Europe,Eastern Europe
16961682,1953,107493128.0,Russia,3849.795,7.64095,Europe,Eastern Europe
16961683,1997,147939968.0,Russia,8813.35,5.03755,Europe,Eastern Europe
16961684,1998,147672720.0,Russia,8557.495,47.14676,Europe,Eastern Europe
16961685,1999,147336384.0,Russia,9340.029,42.69921,Europe,Eastern Europe
16961686,2000,146844848.0,Russia,10552.885,37.18053,Europe,Eastern Europe
16961687,2001,146235520.0,Russia,11391.194,36.41522,Europe,Eastern Europe
16961688,2002,145590144.0,Russia,12259.477,38.37087,Europe,Eastern Europe
16961689,2003,144946720.0,Russia,13521.239,36.62635,Europe,Eastern Europe
16961690,2004,144353648.0,Russia,14880.979,32.94809,Europe,Eastern Europe
16961691,2005,143800048.0,Russia,16243.101,33.764175,Europe,Eastern Europe
16961692,2006,143338672.0,Russia,18008.336,31.887621,Europe,Eastern Europe
16961693,2007,143117680.0,Russia,20018.123,33.675861,Europe,Eastern Europe
16961694,2008,143086544.0,Russia,21563.463,34.753782,Europe,Eastern Europe
16961695,2009,143163648.0,Russia,20335.559,41.985538,Europe,Eastern Europe
16961696,2010,143242592.0,Russia,21737.385,39.07938,Europe,Eastern Europe
16961697,2011,143364544.0,Russia,23130.0,37.144233,Europe,Eastern Europe
16961698,1990,148005696.0,Russia,12400.0,26.46577266362695,Europe,Eastern Europe
16961699,1991,148455408.0,Russia,12012.235,27.10008155784408,Europe,Eastern Europe
16961700,1992,148725600.0,Russia,10487.548,27.735004468889898,Europe,Eastern Europe
16961701,1993,148897280.0,Russia,9789.066,28.37228343725043,Europe,Eastern Europe
16961702,1994,148829120.0,Russia,8743.747,29.00843606419147,Europe,Eastern Europe
16961703,1995,148557456.0,Russia,8586.323,29.64520270796119,Europe,Eastern Europe
16961704,1996,148233408.0,Russia,8479.381,30.282583368559578,Europe,Eastern Europe
16961705,2012,143629360.0,Russia,24020.31,39.048156019976176,Europe,Eastern Europe
16961706,2013,143956864.0,Russia,24389.973,39.230425976075196,Europe,Eastern Europe
16961707,2014,144285072.0,Russia,24135.035,39.3506324803883,Europe,Eastern Europe
16961708,2015,144668384.0,Russia,23607.953,39.409357759116986,Europe,Eastern Europe
16961709,2016,145109152.0,Russia,23610.37,39.40660181226124,Europe,Eastern Europe
16961710,2017,145452544.0,Russia,24013.967,39.34210419596879,Europe,Eastern Europe
16961711,2018,145652288.0,Russia,24690.082,39.21621735623028,Europe,Eastern Europe
16961712,2019,145742288.0,Russia,25244.12,39.02884929090736,Europe,Eastern Europe
16961713,2020,145617328.0,Russia,24625.385,38.78,Europe,Eastern Europe
16961832,1908,69710198.0,Russia,973.4893,25.98399701011646,Europe,Eastern Europe
16961833,1909,70343622.0,Russia,1079.2485,25.880331079128716,Europe,Eastern Europe
16961834,1910,70982800.0,Russia,1067.6362,25.693820831538556,Europe,Eastern Europe
16961835,1911,71599548.0,Russia,967.9302,25.42429674468542,Europe,Eastern Europe
16961836,1912,72250136.0,Russia,1086.0095,25.071758818569304,Europe,Eastern Europe
16961837,1913,72906633.0,Russia,1163.2654,24.634899731539242,Europe,Eastern Europe
16961838,1914,73569093.0,Russia,1112.7096,24.1161066917211,Europe,Eastern Europe
16961839,1915,74237572.0,Russia,1112.1135,23.51429981263997,Europe,Eastern Europe
16961840,1916,74912123.0,Russia,1077.5795,22.865534603230667,Europe,Eastern Europe
16961841,1917,75592802.0,Russia,988.8122,22.204243003885853,Europe,Eastern Europe
16961842,1918,76290879.0,Russia,721.68976,21.534038697747295,Europe,Eastern Europe
16961843,1919,76995402.0,Russia,663.7686,20.853129541344952,Europe,Eastern Europe
16961844,1920,77706431.0,Russia,636.9061,20.16151553467882,Europe,Eastern Europe
16961845,1921,78424026.0,Russia,566.739,19.45725781214277,Europe,Eastern Europe
16961846,1922,79148248.0,Russia,678.9262,18.744204776592184,Europe,Eastern Europe
16961847,1923,79879158.0,Russia,775.43677,18.020446890777812,Europe,Eastern Europe
16961848,1924,80616819.0,Russia,901.1648,17.28598415469966,Europe,Eastern Europe
16961849,1925,81361291.0,Russia,1061.9501,16.538760308972368,Europe,Eastern Europe
16961850,1926,82112638.0,Russia,1207.4231,15.782858544009752,Europe,Eastern Europe
16961851,1927,82870923.0,Russia,1242.7766,15.016251928783355,Europe,Eastern Europe
16961852,1941,94252439.0,Russia,2358.2986,5.197762734533675,Europe,Eastern Europe
16961853,1942,95122832.0,Russia,2553.842,5.009336658249829,Europe,Eastern Europe
16961854,1943,96001262.0,Russia,2447.8042,4.923782388391738,Europe,Eastern Europe
16961855,1944,96887805.0,Russia,2391.635,4.941099924959402,Europe,Eastern Europe
16961856,1945,97782535.0,Russia,2313.4446,5.061759777827683,Europe,Eastern Europe
16961857,1946,98685527.0,Russia,2435.8582,5.241091760336973,Europe,Eastern Europe
16961858,1947,99596857.0,Russia,2705.822,5.435514031629764,Europe,Eastern Europe
16961859,1948,100516604.0,Russia,2940.4407,5.645026591706055,Europe,Eastern Europe
16961860,1949,101444845.0,Russia,3106.3503,5.870265519099766,Europe,Eastern Europe
16961861,1951,104151680.0,Russia,3456.2605,6.364824769683735,Europe,Eastern Europe
16961862,1954,109221072.0,Russia,4108.7524,7.220683719523767,Europe,Eastern Europe
16961863,1955,110971856.0,Russia,4312.621,7.535910987598446,Europe,Eastern Europe
16961864,1956,112783336.0,Russia,4615.279,7.866228544456626,Europe,Eastern Europe
16961865,1957,114590992.0,Russia,4850.402,8.212603441226147,Europe,Eastern Europe
16961866,1958,116373656.0,Russia,5114.7285,8.573142918908271,Europe,Eastern Europe
16961867,1959,118076840.0,Russia,5326.702,8.948772685373896,Europe,Eastern Europe
16961868,1960,119735104.0,Russia,5557.0,9.339492740623019,Europe,Eastern Europe
16961869,1961,121408984.0,Russia,5874.0,9.746435622080448,Europe,Eastern Europe
16961870,1962,122914608.0,Russia,6229.0,10.167377598153514,Europe,Eastern Europe
16961871,1963,124227720.0,Russia,6405.0,10.603409863010082,Europe,Eastern Europe
16961872,1964,125394240.0,Russia,6754.0,11.05453241665015,Europe,Eastern Europe
16961873,1965,126400608.0,Russia,7068.0,11.522043282795485,Europe,Eastern Europe
16961874,1966,127293952.0,Russia,7517.0,12.003387757259496,Europe,Eastern Europe
16961875,1967,128111728.0,Russia,7943.0,12.49982252050701,Europe,Eastern Europe
16961876,1968,128822376.0,Russia,8391.0,13.011347572538021,Europe,Eastern Europe
16961877,1969,129489464.0,Russia,8563.0,13.53942642337126,Europe,Eastern Europe
16961878,1970,130093008.0,Russia,9234.0,14.081173396226218,Europe,Eastern Europe
16961879,1971,130719656.0,Russia,9567.0,14.638010657864674,Europe,Eastern Europe
16961880,1972,131456440.0,Russia,9785.0,15.20993820828663,Europe,Eastern Europe
16961881,1973,132191632.0,Russia,10492.0,15.798585043807776,Europe,Eastern Europe
16961882,1974,132970440.0,Russia,10801.0,16.400734515053678,Europe,Eastern Europe
16961883,1975,133841848.0,Russia,11164.0,17.017974275083077,Europe,Eastern Europe
16961884,1976,134764464.0,Russia,11426.0,17.643066187918567,Europe,Eastern Europe
16961885,1977,135712064.0,Russia,11692.0,18.2704872238271,Europe,Eastern Europe
16961886,1978,136659136.0,Russia,11829.0,18.89680885255782,Europe,Eastern Europe
16961887,1979,137510304.0,Russia,11867.0,19.52374449811722,Europe,Eastern Europe
16961888,1980,138257424.0,Russia,12204.0,20.151294160505287,Europe,Eastern Europe
16961889,1981,139002880.0,Russia,12274.0,20.781179679526826,Europe,Eastern Europe
16961890,1982,139848000.0,Russia,12267.0,21.409959057810124,Europe,Eastern Europe
16961891,1983,140854112.0,Russia,12420.0,22.039352452922103,Europe,Eastern Europe
16961892,1984,141892544.0,Russia,12379.0,22.669359864862752,Europe,Eastern Europe
16961893,1985,142896384.0,Russia,12475.0,23.30170986699728,Europe,Eastern Europe
16961894,1986,144046480.0,Russia,12694.0,23.932946994833166,Europe,Eastern Europe
16961895,1987,145312016.0,Russia,12597.0,24.564798139497725,Europe,Eastern Europe
16961896,1988,146464384.0,Russia,12720.0,25.19726330099095,Europe,Eastern Europe
16961897,1989,147341504.0,Russia,12766.0,25.832077786238486,Europe,Eastern Europe
16961906,1992,7657202.0,Rwanda,1301.689,29.80999122,Africa,Sub-Saharan Africa
16961907,1993,7904741.0,Rwanda,1110.9209,26.34307334,Africa,Sub-Saharan Africa
16961908,1994,6732668.0,Rwanda,707.2971,20.21399052,Africa,Sub-Saharan Africa
16961909,1995,5686897.0,Rwanda,1049.2385,23.79971149,Africa,Sub-Saharan Africa
16961910,1996,6715510.0,Rwanda,976.4079,24.81288704,Africa,Sub-Saharan Africa
16961911,1997,7666742.0,Rwanda,932.0059,21.39209769,Africa,Sub-Saharan Africa
16961912,1998,7914653.0,Rwanda,950.38947,20.35911047,Africa,Sub-Saharan Africa
16961913,1999,8009586.0,Rwanda,975.83594,21.78476477,Africa,Sub-Saharan Africa
16961914,2000,8109994.0,Rwanda,1023.6182,20.36799787,Africa,Sub-Saharan Africa
16961915,2001,8223950.0,Rwanda,1067.2347,22.06243791,Africa,Sub-Saharan Africa
16961916,2002,8372310.0,Rwanda,1154.1061,22.70286271,Africa,Sub-Saharan Africa
16961917,2003,8567993.0,Rwanda,1130.0414,22.23258946,Africa,Sub-Saharan Africa
16961918,2004,8791855.0,Rwanda,1159.0281,22.32233838,Africa,Sub-Saharan Africa
16961919,2005,9026297.0,Rwanda,1210.5105,24.07392603,Africa,Sub-Saharan Africa
16961920,2006,9270073.0,Rwanda,1261.7609,22.58513591,Africa,Sub-Saharan Africa
16961921,2007,9523177.0,Rwanda,1291.1934,23.59558704,Africa,Sub-Saharan Africa
16961922,2008,9781999.0,Rwanda,1364.745,25.29612959,Africa,Sub-Saharan Africa
16961923,2009,10043736.0,Rwanda,1384.2589,24.49247633,Africa,Sub-Saharan Africa
16961924,2010,10309032.0,Rwanda,1416.3923,26.67164562,Africa,Sub-Saharan Africa
16961925,2011,10576932.0,Rwanda,1449.0,27.42494539,Africa,Sub-Saharan Africa
16964032,2000,143729.0,Sao Tome and Principe,2218.8196,10.79069871,Africa,Sub-Saharan Africa
16964033,2001,146271.0,Sao Tome and Principe,2245.6062,53.34028433,Africa,Sub-Saharan Africa
16964034,2002,149852.0,Sao Tome and Principe,2250.0894,45.96028287,Africa,Sub-Saharan Africa
16964035,2003,153774.0,Sao Tome and Principe,2363.1824,46.73538308,Africa,Sub-Saharan Africa
16964036,2004,157714.0,Sao Tome and Principe,2408.7607,54.55207244,Africa,Sub-Saharan Africa
16964037,2005,161697.0,Sao Tome and Principe,2532.8706,46.92643732,Africa,Sub-Saharan Africa
16964038,2006,165739.0,Sao Tome and Principe,2713.762,49.79759738,Africa,Sub-Saharan Africa
16964039,2007,169859.0,Sao Tome and Principe,2752.0876,40.34773503,Africa,Sub-Saharan Africa
16964040,2008,174019.0,Sao Tome and Principe,2925.8857,32.07380041,Africa,Sub-Saharan Africa
16964041,2009,178145.0,Sao Tome and Principe,2949.8867,50.37179004,Africa,Sub-Saharan Africa
16964042,2010,182154.0,Sao Tome and Principe,3093.3452,49.49247238,Africa,Sub-Saharan Africa
16964043,2011,186058.0,Sao Tome and Principe,3179.0,49.57557252,Africa,Sub-Saharan Africa
16964299,1991,16654283.0,Saudi Arabia,16830.412,1.740710935,Asia,Western Asia
16964300,1992,17281352.0,Saudi Arabia,17905.28,2.898277338,Asia,Western Asia
16964301,1993,17846472.0,Saudi Arabia,18101.092,3.048306886,Asia,Western Asia
16964302,1994,18367526.0,Saudi Arabia,18678.932,2.925540716,Asia,Western Asia
16964303,1995,18888862.0,Saudi Arabia,19223.332,3.514932698,Asia,Western Asia
16964304,1996,19410278.0,Saudi Arabia,20280.494,3.85406032,Asia,Western Asia
16964305,1997,19938380.0,Saudi Arabia,21087.428,3.822605453,Asia,Western Asia
16964306,1998,20472576.0,Saudi Arabia,22310.918,4.465362109,Asia,Western Asia
16964307,1999,21009664.0,Saudi Arabia,22058.572,35.87880347,Asia,Western Asia
16964308,2000,21547398.0,Saudi Arabia,23904.516,38.8093398,Asia,Western Asia
16964309,2001,22085932.0,Saudi Arabia,24191.996,42.70599057,Asia,Western Asia
16964310,2002,22623412.0,Saudi Arabia,24053.975,41.44717483,Asia,Western Asia
16964311,2003,23150850.0,Saudi Arabia,27367.094,38.15847482,Asia,Western Asia
16964312,2004,23661804.0,Saudi Arabia,30233.512,37.53696782,Asia,Western Asia
16964313,2005,24397652.0,Saudi Arabia,32700.332,32.6427815,Asia,Western Asia
16964314,2006,25382870.0,Saudi Arabia,34483.043,31.27366717,Asia,Western Asia
16964315,2007,26400066.0,Saudi Arabia,36070.316,32.91769449,Asia,Western Asia
16964316,2008,27437352.0,Saudi Arabia,39393.43,29.8825012,Asia,Western Asia
16964317,2009,28483800.0,Saudi Arabia,39671.555,40.91299452,Asia,Western Asia
16964318,2010,29411930.0,Saudi Arabia,42737.656,39.18806314,Asia,Western Asia
16964319,2011,30150952.0,Saudi Arabia,48470.0,35.39891551,Asia,Western Asia
16964566,2000,9704291.0,Senegal,1983.524,19.28105625,Africa,Sub-Saharan Africa
16964567,2001,9938028.0,Senegal,2009.9423,21.79293852,Africa,Sub-Saharan Africa
16964568,2002,10180944.0,Senegal,1959.6141,21.35495059,Africa,Sub-Saharan Africa
16964569,2003,10434505.0,Senegal,2025.0234,22.89268937,Africa,Sub-Saharan Africa
16964570,2004,10698699.0,Senegal,2074.9539,23.82603814,Africa,Sub-Saharan Africa
16964571,2005,10974066.0,Senegal,2121.1587,24.48377325,Africa,Sub-Saharan Africa
16964572,2006,11263389.0,Senegal,2104.437,27.44319446,Africa,Sub-Saharan Africa
16964573,2007,11563878.0,Senegal,2137.6716,28.09389705,Africa,Sub-Saharan Africa
16964574,2008,11872933.0,Senegal,2146.7915,26.9008926,Africa,Sub-Saharan Africa
16964575,2009,12195028.0,Senegal,2129.3364,27.34758252,Africa,Sub-Saharan Africa
16964576,2010,12530128.0,Senegal,2151.3247,28.12188802,Africa,Sub-Saharan Africa
16964577,2011,12875878.0,Senegal,2123.0,30.15218017,Africa,Sub-Saharan Africa
16964833,2000,7935023.0,Serbia,6059.583,34.29524956,Europe,Southern Europe
16964834,2001,7917792.0,Serbia,6542.6797,37.1504191,Europe,Southern Europe
16964835,2002,7904272.0,Serbia,7155.576,46.69022214,Europe,Southern Europe
16964836,2003,7887466.0,Serbia,7637.832,46.41046406,Europe,Southern Europe
16964837,2004,7863399.0,Serbia,8512.168,44.20047027,Europe,Southern Europe
16964838,2005,7830944.0,Serbia,9198.414,43.37506355,Europe,Southern Europe
16964839,2006,7794792.0,Serbia,9902.426,46.78370106,Europe,Southern Europe
16964840,2007,7758181.0,Serbia,10768.942,46.11056482,Europe,Southern Europe
16964841,2008,7722801.0,Serbia,11650.228,45.43424646,Europe,Southern Europe
16964842,2009,7688037.0,Serbia,11576.589,46.6869972,Europe,Southern Europe
16964843,2010,7653749.0,Serbia,11963.555,47.38405885,Europe,Southern Europe
16964844,2011,7620925.0,Serbia,12463.0,46.64110501,Europe,Southern Europe
16965100,1983,66879.0,Seychelles,5638.0,49.95467822,Africa,Sub-Saharan Africa
16965101,1984,67363.0,Seychelles,6030.0,53.43132665,Africa,Sub-Saharan Africa
16965102,1985,67854.0,Seychelles,6585.0,57.29936094,Africa,Sub-Saharan Africa
16965103,1986,68343.0,Seychelles,6601.0,60.98064416,Africa,Sub-Saharan Africa
16965104,1987,68925.0,Seychelles,6827.0,58.11315059,Africa,Sub-Saharan Africa
16965105,1988,69605.0,Seychelles,7114.0,55.39226657,Africa,Sub-Saharan Africa
16965106,1989,70360.0,Seychelles,7755.0,59.76757699,Africa,Sub-Saharan Africa
16965107,1990,71073.0,Seychelles,8239.0,54.04910782,Africa,Sub-Saharan Africa
16965108,1991,71773.0,Seychelles,8570.674,60.12827635,Africa,Sub-Saharan Africa
16965109,1992,72435.0,Seychelles,9304.808,58.70700522,Africa,Sub-Saharan Africa
16965110,1993,73057.0,Seychelles,10009.914,68.38471249,Africa,Sub-Saharan Africa
16965111,1994,73863.0,Seychelles,10060.825,72.26744125,Africa,Sub-Saharan Africa
16965112,1995,74753.0,Seychelles,10135.096,63.66189496,Africa,Sub-Saharan Africa
16965113,1996,75570.0,Seychelles,10468.99,69.77359291,Africa,Sub-Saharan Africa
16965114,1997,76554.0,Seychelles,12233.05,65.38094607,Africa,Sub-Saharan Africa
16965115,1998,77683.0,Seychelles,13801.1875,71.37152469,Africa,Sub-Saharan Africa
16965116,1999,78848.0,Seychelles,14235.787,66.31028257,Africa,Sub-Saharan Africa
16965117,2000,80073.0,Seychelles,14379.832,63.46423101,Africa,Sub-Saharan Africa
16965118,2001,81278.0,Seychelles,14221.163,54.70688502,Africa,Sub-Saharan Africa
16965119,2002,82448.0,Seychelles,14581.411,64.24592337,Africa,Sub-Saharan Africa
16965120,2003,83613.0,Seychelles,13835.993,53.48266969,Africa,Sub-Saharan Africa
16965121,2004,84733.0,Seychelles,13735.897,49.01847216,Africa,Sub-Saharan Africa
16965122,2005,85907.0,Seychelles,15172.563,46.09266226,Africa,Sub-Saharan Africa
16965123,2006,87110.0,Seychelles,16824.613,52.48472696,Africa,Sub-Saharan Africa
16965124,2007,88339.0,Seychelles,18832.826,48.05694897,Africa,Sub-Saharan Africa
16965125,2008,89660.0,Seychelles,18687.39,36.25482993,Africa,Sub-Saharan Africa
16965126,2009,91046.0,Seychelles,18743.996,43.17998673,Africa,Sub-Saharan Africa
16965127,2010,92424.0,Seychelles,20147.178,41.85124916,Africa,Sub-Saharan Africa
16965128,2011,93842.0,Seychelles,21545.0,38.60337271,Africa,Sub-Saharan Africa
16965330,2000,4584074.0,Sierra Leone,828.7939,34.17318172,Africa,Sub-Saharan Africa
16965331,2001,4857106.0,Sierra Leone,923.0458,25.4935399,Africa,Sub-Saharan Africa
16965332,2002,5140120.0,Sierra Leone,1101.7504,25.63919203,Africa,Sub-Saharan Africa
16965333,2003,5350917.0,Sierra Leone,1156.5192,22.9171781,Africa,Sub-Saharan Africa
16965334,2004,5533329.0,Sierra Leone,1197.153,22.68405794,Africa,Sub-Saharan Africa
16965335,2005,5683338.0,Sierra Leone,1223.7015,21.70663447,Africa,Sub-Saharan Africa
16965336,2006,5809778.0,Sierra Leone,1247.2528,20.23775716,Africa,Sub-Saharan Africa
16965337,2007,5939169.0,Sierra Leone,1320.7577,14.89339415,Africa,Sub-Saharan Africa
16965338,2008,6090861.0,Sierra Leone,1363.4875,18.0350472,Africa,Sub-Saharan Africa
16965339,2009,6259845.0,Sierra Leone,1378.3579,18.99350455,Africa,Sub-Saharan Africa
16965340,2010,6436699.0,Sierra Leone,1421.1521,22.12841656,Africa,Sub-Saharan Africa
16965341,2011,6612390.0,Sierra Leone,1479.0,23.85263444,Africa,Sub-Saharan Africa
16965597,1990,3022218.0,Singapore,22666.0,20.973186,Asia,South-eastern Asia
16965598,1991,3120627.0,Singapore,23636.684,22.54736379,Asia,South-eastern Asia
16965599,1992,3228234.0,Singapore,24775.57,19.14622447,Asia,South-eastern Asia
